,district,page_number,representative_plot,taxpayer_men,taxpayer_women,no_tax_men,no_tax_women,in_russia_men,in_russia_women,total_men,total_women,independent,white_collar,worker_industry,worker_other,servants,other,non_resident,orthodox,other_christian,other_religion,draftable
321,Viipurin_esikaupunki,322,138,7,14.0,5.0,4.0,0.0,0.0,12.0,18.0,20.0,4.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
322,Saunalahti,323,23,2,13.0,0.0,26.0,0.0,0.0,2.0,39.0,10.0,6.0,0.0,0.0,2.0,23.0,0.0,5.0,0.0,0.0,0.0
323,Saunalahti,324,11,2,15.0,0.0,3.0,0.0,0.0,2.0,18.0,9.0,5.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0
324,Saunalahti,325,12,1,26.0,0.0,3.0,0.0,0.0,1.0,29.0,5.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
325,Hiekka,326,3,17,20.0,10.0,11.0,0.0,0.0,27.0,31.0,2.0,4.0,1.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
326,Hiekka,327,18,11,14.0,6.0,11.0,0.0,0.0,17.0,25.0,14.0,11.0,0.0,13.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
327,Hiekka,328,23,14,13.0,9.0,17.0,0.0,0.0,23.0,30.0,5.0,11.0,8.0,24.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
328,Hiekka,329,28,7,10.0,5.0,10.0,0.0,0.0,12.0,20.0,12.0,11.0,4.0,0.0,1.0,3.0,1.0,10.0,0.0,0.0,0.0
329,Paulovski,330a,4,4,6.0,1.0,5.0,0.0,0.0,5.0,11.0,8.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
330,P_Annan_kruunu,330b,1,1,4.0,1.0,1.0,0.0,0.0,2.0,5.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
331,P_Annan_kruunu,331,5,10,16.0,6.0,11.0,0.0,0.0,16.0,27.0,22.0,7.0,0.0,3.0,4.0,7.0,0.0,9.0,0.0,0.0,0.0
332,Valli,332,116,9,13.0,6.0,5.0,0.0,0.0,15.0,18.0,4.0,0.0,0.0,5.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0
333,Valli,333,116,12,14.0,31.0,5.0,0.0,0.0,43.0,19.0,4.0,0.0,1.0,6.0,2.0,0.0,49.0,0.0,0.0,0.0,0.0
334,Salakkalahti,334,6,2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
335,Repola,335,56,14,12.0,2.0,3.0,0.0,0.0,16.0,15.0,1.0,1.0,1.0,13.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0
336,Pantsarlahti,336,66,6,4.0,2.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
337,Anina,337,77,2,7.0,0.0,2.0,0.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0
338,Viipurin_esikaupunki,338,86,5,7.0,3.0,1.0,0.0,0.0,8.0,8.0,11.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0
339,Saunalahti,339,4,1,2.0,0.0,2.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
