,district,page_number,representative_plot,taxpayer_men,taxpayer_women,no_tax_men,no_tax_women,in_russia_men,in_russia_women,total_men,total_women,independent,servants,unemployed,orthodox,other_christian,other_religion,draftable
203,Papula,205,33,17.0,26,8.0,9.0,0.0,0.0,25,35,39.0,10.0,11.0,4.0,0.0,0.0,0.0
204,Papula,206,44,13.0,22,6.0,5.0,0.0,0.0,19,27,21.0,16.0,9.0,0.0,0.0,0.0,0.0
205,Papula,207,288,6.0,13,60.0,94.0,0.0,0.0,66,107,11.0,19.0,143.0,11.0,0.0,0.0,0.0
206,Pantsarlahti,210,3,17.0,21,9.0,9.0,0.0,0.0,26,30,26.0,17.0,13.0,8.0,0.0,0.0,0.0
207,Pantsarlahti,211,10,14.0,23,4.0,10.0,0.0,0.0,18,33,30.0,21.0,0.0,3.0,0.0,0.0,0.0
208,Pantsarlahti,212,19,19.0,23,8.0,7.0,0.0,0.0,27,30,37.0,15.0,5.0,0.0,0.0,0.0,1.0
209,Pantsarlahti,213,20,21.0,24,10.0,14.0,0.0,0.0,31,38,55.0,10.0,4.0,0.0,0.0,0.0,0.0
210,Pantsarlahti,214,21,15.0,26,4.0,7.0,0.0,0.0,19,33,25.0,16.0,11.0,2.0,0.0,0.0,1.0
211,Pantsarlahti,215,27,13.0,31,17.0,18.0,0.0,0.0,30,49,52.0,20.0,7.0,5.0,0.0,0.0,0.0
212,Pantsarlahti,216,29,11.0,26,8.0,6.0,0.0,0.0,19,32,30.0,16.0,5.0,6.0,0.0,0.0,1.0
213,Pantsarlahti,217,33,12.0,25,12.0,5.0,0.0,0.0,24,30,28.0,22.0,4.0,0.0,0.0,0.0,0.0
214,Pantsarlahti,218,36,9.0,24,5.0,14.0,0.0,0.0,14,38,21.0,25.0,6.0,0.0,0.0,0.0,1.0
215,Pantsarlahti,219,37,18.0,26,6.0,6.0,0.0,0.0,24,32,28.0,25.0,3.0,0.0,0.0,0.0,0.0
216,Pantsarlahti,220,39,17.0,25,2.0,5.0,0.0,0.0,19,30,20.0,5.0,24.0,1.0,0.0,0.0,1.0
217,Pantsarlahti,221,43,16.0,21,8.0,5.0,0.0,0.0,24,26,23.0,9.0,18.0,0.0,0.0,0.0,1.0
218,Pantsarlahti,222,46,18.0,26,10.0,8.0,0.0,0.0,28,34,30.0,8.0,24.0,0.0,0.0,0.0,1.0
219,Pantsarlahti,223,48,18.0,21,14.0,18.0,0.0,0.0,32,39,1.0,2.0,68.0,5.0,0.0,0.0,0.0
220,Pantsarlahti,224,49,23.0,22,15.0,15.0,0.0,0.0,38,37,5.0,1.0,69.0,1.0,0.0,0.0,0.0
221,Pantsarlahti,225,51,16.0,21,11.0,12.0,0.0,0.0,27,33,16.0,2.0,42.0,0.0,0.0,0.0,1.0
222,Pantsarlahti,226,53,17.0,18,18.0,16.0,0.0,0.0,35,34,20.0,1.0,48.0,1.0,0.0,0.0,1.0
223,Pantsarlahti,227,57,12.0,19,24.0,17.0,0.0,0.0,36,36,15.0,4.0,53.0,1.0,0.0,0.0,0.0
224,Pantsarlahti,228,60,25.0,16,8.0,9.0,0.0,0.0,33,25,21.0,1.0,36.0,1.0,0.0,0.0,3.0
225,Pantsarlahti,229,63,20.0,13,7.0,13.0,0.0,0.0,27,32,29.0,5.0,25.0,0.0,0.0,0.0,0.0
226,Pantsarlahti,230,67,15.0,16,10.0,6.0,0.0,0.0,25,19,16.0,2.0,26.0,0.0,0.0,0.0,0.0
227,Pantsarlahti,231,71,23.0,19,11.0,3.0,0.0,0.0,34,26,15.0,12.0,33.0,0.0,0.0,0.0,2.0
228,Pantsarlahti,232,73,16.0,17,11.0,8.0,0.0,0.0,27,25,19.0,12.0,21.0,10.0,0.0,0.0,0.0
229,Pantsarlahti,233,76,20.0,18,9.0,8.0,0.0,0.0,29,26,11.0,2.0,42.0,0.0,0.0,0.0,0.0
230,Pantsarlahti,234,78,22.0,20,10.0,6.0,0.0,0.0,32,26,19.0,1.0,38.0,3.0,0.0,0.0,3.0
231,Pantsarlahti,235,81,18.0,17,6.0,6.0,0.0,0.0,24,23,7.0,8.0,32.0,0.0,0.0,0.0,0.0
232,Pantsarlahti,236,84,22.0,20,12.0,13.0,0.0,0.0,34,33,23.0,18.0,26.0,1.0,0.0,0.0,0.0
233,Pantsarlahti,237,91,19.0,23,6.0,10.0,0.0,0.0,25,33,4.0,13.0,41.0,0.0,0.0,0.0,0.0
234,Pantsarlahti,238,95,13.0,20,10.0,11.0,0.0,0.0,23,31,33.0,3.0,18.0,0.0,0.0,0.0,1.0
235,Pantsarlahti,239,98,18.0,20,16.0,8.0,0.0,0.0,34,28,22.0,4.0,36.0,1.0,0.0,0.0,0.0
236,Pantsarlahti,240,100,6.0,6,6.0,8.0,0.0,0.0,12,14,6.0,0.0,20.0,0.0,0.0,0.0,0.0
237,Havi,241,1,18.0,28,20.0,20.0,0.0,0.0,38,48,7.0,79.0,0.0,0.0,0.0,0.0,1.0
238,Havi,242,1,10.0,11,6.0,14.0,0.0,0.0,16,25,0.0,40.0,1.0,0.0,0.0,0.0,0.0
239,Hiekka,243,1,12.0,19,5.0,10.0,0.0,0.0,17,29,21.0,8.0,17.0,0.0,0.0,0.0,0.0
240,Hiekka,244,2,20.0,12,6.0,7.0,0.0,0.0,26,19,12.0,12.0,21.0,3.0,0.0,0.0,0.0
241,Hiekka,245,7,19.0,19,13.0,19.0,0.0,0.0,32,38,22.0,19.0,29.0,1.0,0.0,0.0,1.0
242,Hiekka,246,23,19.0,19,15.0,3.0,0.0,0.0,34,22,12.0,4.0,40.0,8.0,0.0,0.0,0.0
243,Hiekka,247,27,8.0,9,9.0,6.0,0.0,0.0,17,15,13.0,4.0,15.0,3.0,0.0,0.0,0.0
244,Paulovski,248,4,8.0,7,3.0,10.0,0.0,0.0,11,17,14.0,3.0,11.0,5.0,0.0,0.0,1.0
