,district,page_number,representative_plot,taxpayer_men,taxpayer_women,no_tax_men,no_tax_women,in_russia_men,in_russia_women,total_men,total_women,independent,white_collar,worker_industry,worker_other,servants,other,non_resident,orthodox,other_christian,other_religion,draftable
320,Anina,321,119,11.0,11.0,6.0,9.0,0.0,0.0,17.0,20.0,8.0,9.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
321,Anina,322,121,8.0,13.0,4.0,5.0,0.0,0.0,12.0,18.0,3.0,16.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
322,Anina,323,124,12.0,14.0,5.0,6.0,0.0,0.0,17.0,20.0,1.0,23.0,4.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
323,Anina,324,125,13.0,10.0,6.0,5.0,0.0,0.0,19.0,15.0,7.0,12.0,0.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0
324,Anina,325,127,8.0,17.0,4.0,11.0,0.0,0.0,12.0,28.0,10.0,17.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
325,Anina,326,128,13.0,12.0,6.0,4.0,0.0,0.0,19.0,16.0,6.0,12.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
326,Anina,327,129,9.0,19.0,7.0,5.0,0.0,0.0,16.0,24.0,16.0,14.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
327,Anina,328,131,15.0,18.0,7.0,5.0,0.0,0.0,22.0,23.0,20.0,9.0,0.0,15.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
328,Anina,329,132,8.0,13.0,4.0,6.0,0.0,0.0,12.0,19.0,18.0,9.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
329,Anina,330,132,8.0,14.0,3.0,7.0,0.0,0.0,11.0,21.0,14.0,8.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0
330,Anina,331,132,4.0,19.0,1.0,5.0,0.0,0.0,5.0,24.0,13.0,9.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
331,Anina,332,134,9.0,13.0,5.0,4.0,0.0,0.0,14.0,17.0,7.0,8.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
332,Anina,333,135,24.0,5.0,0.0,3.0,0.0,0.0,24.0,8.0,0.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
333,Anina,334,135,28.0,4.0,2.0,3.0,0.0,0.0,30.0,7.0,0.0,34.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0
334,Anina,335,137,11.0,21.0,9.0,5.0,0.0,0.0,20.0,26.0,25.0,13.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
335,Anina,336,135,14.0,16.0,3.0,9.0,0.0,0.0,17.0,25.0,12.0,11.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
336,Anina,337,139,15.0,15.0,14.0,10.0,0.0,0.0,29.0,25.0,9.0,40.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
337,Anina,338,139,17.0,17.0,11.0,15.0,0.0,0.0,28.0,32.0,5.0,43.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
338,Anina,339,139,13.0,16.0,3.0,7.0,0.0,0.0,16.0,23.0,10.0,18.0,0.0,5.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0
339,Anina,340,141,12.0,16.0,11.0,15.0,0.0,0.0,23.0,31.0,11.0,23.0,2.0,3.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0
340,Anina,341,141,7.0,18.0,1.0,3.0,0.0,0.0,8.0,21.0,13.0,10.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
341,Anina,342,152,12.0,17.0,9.0,15.0,0.0,0.0,21.0,32.0,6.0,32.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
342,Anina,343,152,17.0,14.0,7.0,7.0,0.0,0.0,24.0,21.0,9.0,27.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
343,Anina,344,152,14.0,16.0,10.0,10.0,0.0,0.0,24.0,26.0,1.0,39.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
344,Anina,345,155,10.0,15.0,3.0,4.0,0.0,0.0,13.0,19.0,5.0,23.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
345,Anina,346,155,10.0,20.0,5.0,8.0,0.0,0.0,15.0,28.0,8.0,27.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
346,Anina,347,155,11.0,15.0,8.0,7.0,0.0,0.0,19.0,22.0,1.0,24.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
347,Anina,348,163,15.0,20.0,16.0,9.0,0.0,0.0,31.0,29.0,12.0,45.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
348,Anina,349,163,12.0,20.0,2.0,5.0,0.0,0.0,14.0,25.0,9.0,25.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
349,Anina,350,170,5.0,13.0,9.0,6.0,0.0,0.0,14.0,19.0,9.0,10.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
350,Anina,351,8,4.0,7.0,4.0,5.0,0.0,0.0,8.0,12.0,6.0,5.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
351,Pantsarlahti,352,2,7.0,17.0,7.0,9.0,0.0,0.0,14.0,26.0,11.0,15.0,0.0,9.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0
352,Pantsarlahti,353,4,10.0,19.0,7.0,3.0,0.0,0.0,17.0,22.0,27.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0
353,Pantsarlahti,354,4,13.0,15.0,5.0,8.0,0.0,0.0,18.0,23.0,22.0,10.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
354,Pantsarlahti,355,4,11.0,19.0,6.0,10.0,0.0,0.0,17.0,29.0,19.0,10.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
355,Pantsarlahti,356,5,11.0,15.0,6.0,8.0,0.0,0.0,17.0,23.0,13.0,3.0,1.0,2.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0
356,Pantsarlahti,357,7,13.0,19.0,11.0,12.0,0.0,0.0,24.0,31.0,33.0,9.0,0.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
357,Pantsarlahti,358,7,8.0,20.0,4.0,9.0,0.0,0.0,12.0,29.0,23.0,6.0,0.0,5.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0
358,Pantsarlahti,359,7,15.0,14.0,3.0,5.0,0.0,0.0,18.0,19.0,12.0,11.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
359,Pantsarlahti,360,9,6.0,14.0,1.0,8.0,0.0,0.0,7.0,22.0,12.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
360,Pantsarlahti,361,10,10.0,19.0,8.0,10.0,0.0,0.0,18.0,29.0,32.0,7.0,0.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0
361,Pantsarlahti,362,13,8.0,19.0,6.0,5.0,0.0,0.0,14.0,24.0,13.0,6.0,0.0,11.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
362,Pantsarlahti,363,13,10.0,18.0,9.0,8.0,0.0,0.0,19.0,26.0,26.0,2.0,3.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
363,Pantsarlahti,364,14,8.0,15.0,7.0,8.0,0.0,0.0,15.0,23.0,12.0,6.0,0.0,11.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0
364,Pantsarlahti,365,15,4.0,17.0,4.0,4.0,0.0,0.0,8.0,21.0,13.0,7.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
365,Pantsarlahti,366,15,9.0,18.0,7.0,4.0,0.0,0.0,16.0,22.0,11.0,5.0,0.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
366,Pantsarlahti,367,16,9.0,16.0,7.0,4.0,0.0,0.0,16.0,20.0,21.0,4.0,1.0,4.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0
367,Pantsarlahti,368,18,11.0,13.0,3.0,6.0,0.0,0.0,14.0,19.0,10.0,14.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0
368,Pantsarlahti,369,19,12.0,12.0,9.0,7.0,0.0,0.0,21.0,19.0,17.0,13.0,0.0,2.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0
369,Pantsarlahti,370,20,5.0,16.0,8.0,9.0,0.0,0.0,13.0,25.0,9.0,14.0,0.0,9.0,3.0,3.0,0.0,7.0,0.0,0.0,0.0
370,Pantsarlahti,371,21,8.0,18.0,9.0,7.0,0.0,0.0,17.0,25.0,28.0,4.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
371,Pantsarlahti,372,22,11.0,15.0,5.0,9.0,0.0,0.0,16.0,24.0,7.0,18.0,0.0,11.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
372,Pantsarlahti,373,23,12.0,11.0,2.0,4.0,0.0,0.0,14.0,15.0,15.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
373,Pantsarlahti,374,23,7.0,18.0,4.0,9.0,0.0,0.0,11.0,27.0,19.0,6.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0
374,Pantsarlahti,375,24,5.0,23.0,3.0,6.0,0.0,0.0,8.0,29.0,14.0,10.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
375,Pantsarlahti,376,24,6.0,30.0,7.0,6.0,0.0,0.0,13.0,36.0,29.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Pantsarlahti,377,24,11.0,20.0,8.0,5.0,0.0,0.0,19.0,25.0,26.0,2.0,1.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
377,Pantsarlahti,378,24,14.0,12.0,5.0,9.0,0.0,0.0,19.0,21.0,14.0,2.0,0.0,7.0,17.0,0.0,0.0,4.0,0.0,2.0,0.0
378,Pantsarlahti,379,25,6.0,16.0,3.0,3.0,0.0,0.0,9.0,19.0,20.0,1.0,0.0,0.0,6.0,1.0,0.0,10.0,0.0,0.0,0.0
379,Pantsarlahti,380,25,10.0,19.0,7.0,12.0,0.0,0.0,17.0,31.0,28.0,9.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0
380,Pantsarlahti,381,27,7.0,17.0,4.0,11.0,0.0,0.0,11.0,28.0,13.0,9.0,0.0,7.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0
381,Pantsarlahti,382,27,10.0,14.0,4.0,9.0,0.0,0.0,14.0,23.0,17.0,11.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
382,Pantsarlahti,383,28,14.0,16.0,5.0,3.0,0.0,0.0,19.0,19.0,15.0,16.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
383,Pantsarlahti,384,29,6.0,15.0,6.0,4.0,0.0,0.0,12.0,19.0,6.0,13.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
384,Pantsarlahti,385,31,13.0,10.0,2.0,5.0,0.0,0.0,15.0,15.0,17.0,1.0,3.0,2.0,4.0,3.0,0.0,8.0,0.0,0.0,1.0
385,Pantsarlahti,386,32,10.0,10.0,4.0,4.0,0.0,0.0,14.0,14.0,18.0,5.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
386,Pantsarlahti,387,33,9.0,12.0,1.0,3.0,0.0,0.0,10.0,15.0,8.0,4.0,0.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
387,Pantsarlahti,388,34,8.0,12.0,10.0,7.0,0.0,0.0,18.0,19.0,6.0,11.0,0.0,12.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0
388,Pantsarlahti,389,35,7.0,17.0,4.0,4.0,0.0,0.0,11.0,21.0,7.0,13.0,4.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
389,Pantsarlahti,390,36,8.0,16.0,5.0,10.0,0.0,0.0,13.0,26.0,11.0,12.0,0.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
390,Pantsarlahti,391,37,11.0,12.0,5.0,9.0,0.0,0.0,16.0,21.0,16.0,13.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
391,Pantsarlahti,392,39,12.0,17.0,3.0,6.0,0.0,0.0,15.0,23.0,18.0,7.0,1.0,3.0,6.0,3.0,0.0,2.0,0.0,0.0,1.0
392,Pantsarlahti,393,40,5.0,15.0,0.0,3.0,0.0,0.0,5.0,18.0,10.0,7.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0
393,Pantsarlahti,394,41,3.0,17.0,6.0,5.0,0.0,0.0,9.0,22.0,16.0,6.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
394,Pantsarlahti,395,42,10.0,10.0,2.0,9.0,0.0,0.0,12.0,19.0,6.0,2.0,4.0,14.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
395,Pantsarlahti,396,43,11.0,12.0,9.0,9.0,0.0,0.0,20.0,21.0,25.0,1.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
396,Pantsarlahti,397,45,14.0,11.0,6.0,8.0,0.0,0.0,19.0,19.0,3.0,17.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,Pantsarlahti,398,46,8.0,18.0,6.0,5.0,0.0,0.0,14.0,23.0,14.0,12.0,0.0,2.0,3.0,6.0,0.0,10.0,0.0,0.0,0.0
398,Pantsarlahti,399,46,6.0,17.0,2.0,5.0,0.0,0.0,8.0,22.0,5.0,9.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
399,Pantsarlahti,400,47,8.0,17.0,3.0,8.0,0.0,0.0,11.0,25.0,1.0,22.0,1.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
400,Pantsarlahti,401,48,9.0,20.0,3.0,6.0,0.0,0.0,12.0,26.0,11.0,6.0,1.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
401,Pantsarlahti,402,49,5.0,15.0,4.0,3.0,0.0,0.0,9.0,18.0,6.0,2.0,0.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
402,Pantsarlahti,403,50,13.0,20.0,5.0,6.0,0.0,0.0,18.0,26.0,4.0,17.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
403,Pantsarlahti,404,50,9.0,14.0,6.0,3.0,0.0,0.0,15.0,17.0,2.0,14.0,0.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
404,Pantsarlahti,405,50,13.0,13.0,3.0,11.0,0.0,0.0,16.0,24.0,15.0,8.0,0.0,12.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
405,Pantsarlahti,406,52,11.0,15.0,12.0,13.0,0.0,0.0,23.0,28.0,2.0,25.0,0.0,20.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
406,Pantsarlahti,407,53,7.0,13.0,3.0,7.0,0.0,0.0,10.0,20.0,0.0,3.0,0.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
407,Pantsarlahti,408,54,10.0,16.0,5.0,13.0,0.0,0.0,15.0,29.0,15.0,15.0,0.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
408,Pantsarlahti,409,55,5.0,18.0,3.0,5.0,0.0,0.0,8.0,23.0,8.0,7.0,0.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
409,Pantsarlahti,410,56,4.0,17.0,6.0,5.0,0.0,0.0,10.0,22.0,6.0,4.0,0.0,15.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
410,Pantsarlahti,411,57,8.0,12.0,8.0,4.0,0.0,0.0,16.0,16.0,16.0,3.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
411,Pantsarlahti,412,59,5.0,17.0,8.0,7.0,0.0,0.0,13.0,24.0,8.0,10.0,0.0,8.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0
412,Pantsarlahti,413,60,7.0,15.0,4.0,9.0,0.0,0.0,11.0,24.0,11.0,7.0,0.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
413,Pantsarlahti,414,62,8.0,17.0,8.0,7.0,0.0,0.0,16.0,24.0,8.0,7.0,1.0,19.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
414,Pantsarlahti,415,63,9.0,8.0,2.0,12.0,0.0,0.0,11.0,20.0,10.0,7.0,0.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0
415,Pantsarlahti,416,66,7.0,17.0,2.0,6.0,0.0,0.0,9.0,23.0,4.0,13.0,0.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
416,Pantsarlahti,417,67,12.0,14.0,7.0,5.0,0.0,0.0,19.0,19.0,7.0,8.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
417,Pantsarlahti,418,69,9.0,14.0,7.0,11.0,0.0,0.0,16.0,25.0,19.0,11.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
418,Pantsarlahti,419,72,9.0,11.0,7.0,12.0,0.0,0.0,16.0,23.0,7.0,6.0,2.0,18.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0
419,Pantsarlahti,420,75,10.0,13.0,4.0,4.0,0.0,0.0,14.0,17.0,0.0,10.0,0.0,12.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0
420,Pantsarlahti,421,76,6.0,11.0,4.0,4.0,0.0,0.0,10.0,15.0,0.0,10.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
421,Pantsarlahti,422,78,7.0,11.0,5.0,11.0,0.0,0.0,12.0,22.0,8.0,3.0,1.0,15.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
422,Pantsarlahti,423,80,12.0,12.0,5.0,7.0,0.0,0.0,17.0,19.0,4.0,13.0,0.0,11.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0
423,Pantsarlahti,424,82,8.0,15.0,8.0,7.0,0.0,0.0,16.0,22.0,1.0,8.0,0.0,23.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
424,Pantsarlahti,425,84,10.0,10.0,1.0,3.0,0.0,0.0,11.0,13.0,2.0,7.0,3.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
425,Pantsarlahti,426,86,5.0,17.0,3.0,6.0,0.0,0.0,8.0,23.0,4.0,4.0,0.0,18.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
426,Pantsarlahti,427,87,8.0,18.0,5.0,16.0,0.0,0.0,13.0,34.0,11.0,12.0,0.0,8.0,10.0,6.0,0.0,5.0,0.0,0.0,1.0
427,Pantsarlahti,428,87,6.0,20.0,3.0,12.0,0.0,0.0,9.0,32.0,13.0,8.0,0.0,12.0,2.0,6.0,0.0,5.0,0.0,0.0,0.0
428,Pantsarlahti,429,87,14.0,13.0,3.0,1.0,0.0,0.0,17.0,14.0,6.0,15.0,0.0,10.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
429,Pantsarlahti,430,87,12.0,16.0,8.0,10.0,0.0,0.0,20.0,26.0,11.0,7.0,0.0,26.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
430,Pantsarlahti,431,91,6.0,17.0,7.0,7.0,0.0,0.0,13.0,24.0,0.0,3.0,0.0,30.0,2.0,2.0,0.0,6.0,0.0,0.0,1.0
431,Pantsarlahti,432,94,12.0,11.0,1.0,9.0,0.0,0.0,13.0,20.0,10.0,9.0,0.0,11.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
432,Pantsarlahti,433,96,9.0,12.0,1.0,8.0,0.0,0.0,10.0,20.0,10.0,8.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
433,Pantsarlahti,434,98,8.0,15.0,5.0,5.0,0.0,0.0,13.0,20.0,7.0,7.0,0.0,12.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
434,Pantsarlahti,435,100,8.0,16.0,7.0,7.0,0.0,0.0,15.0,23.0,13.0,7.0,0.0,12.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
435,Pantsarlahti,436,90,13.0,14.0,8.0,5.0,0.0,0.0,21.0,19.0,12.0,6.0,0.0,16.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
436,Pantsarlahti,437,106,10.0,15.0,6.0,4.0,0.0,0.0,16.0,19.0,5.0,16.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,Pantsarlahti,438,107,10.0,10.0,0.0,5.0,0.0,0.0,10.0,15.0,5.0,2.0,0.0,10.0,6.0,2.0,0.0,1.0,0.0,0.0,2.0
438,Pantsarlahti,439,111,7.0,17.0,7.0,12.0,0.0,0.0,14.0,29.0,14.0,19.0,0.0,1.0,6.0,3.0,0.0,5.0,0.0,0.0,0.0
439,Pantsarlahti,440,112,8.0,17.0,10.0,3.0,0.0,0.0,18.0,20.0,17.0,11.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0
440,Pantsarlahti,441,112,8.0,21.0,5.0,9.0,0.0,0.0,13.0,30.0,29.0,1.0,0.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0
441,Pantsarlahti,442,113,11.0,16.0,10.0,9.0,0.0,0.0,21.0,25.0,29.0,5.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0
442,Pantsarlahti,443,117,9.0,13.0,4.0,4.0,0.0,0.0,13.0,17.0,19.0,2.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0
443,Pantsarlahti,444,126,9.0,17.0,10.0,6.0,0.0,0.0,19.0,23.0,5.0,22.0,3.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
444,Pantsarlahti,445,126,10.0,20.0,5.0,7.0,0.0,0.0,15.0,27.0,9.0,23.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
445,Pantsarlahti,446,126,7.0,15.0,3.0,9.0,0.0,0.0,10.0,24.0,10.0,15.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
446,Pantsarlahti,447a,126,4.0,4.0,5.0,5.0,0.0,0.0,9.0,9.0,4.0,1.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
447,Havi,447b,1,3.0,9.0,2.0,4.0,0.0,0.0,5.0,13.0,1.0,5.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
448,Havi,448,1,12.0,14.0,12.0,21.0,0.0,0.0,24.0,35.0,0.0,1.0,51.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0
449,Havi,449,1,11.0,14.0,12.0,16.0,0.0,0.0,23.0,30.0,0.0,1.0,46.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
450,Havi,450,1,10.0,13.0,13.0,8.0,0.0,0.0,23.0,21.0,1.0,8.0,26.0,8.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0
451,Havi,451,Patterinmäki,1.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,Papula,452,14,8.0,18.0,3.0,3.0,0.0,0.0,11.0,21.0,16.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
453,Papula,453,14,8.0,18.0,9.0,4.0,0.0,0.0,17.0,22.0,18.0,14.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
454,Papula,454,14,12.0,12.0,2.0,11.0,0.0,0.0,14.0,23.0,16.0,12.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0
455,Papula,455,14,11.0,21.0,8.0,7.0,0.0,0.0,19.0,23.0,20.0,21.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
456,Papula,456,14,15.0,12.0,9.0,8.0,0.0,0.0,24.0,20.0,20.0,14.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0
457,Papula,457,15,14.0,16.0,10.0,6.0,0.0,0.0,24.0,22.0,17.0,16.0,0.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
458,Papula,458,15,13.0,21.0,7.0,5.0,0.0,0.0,20.0,26.0,8.0,29.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
459,Papula,459,15,6.0,19.0,7.0,8.0,0.0,0.0,13.0,27.0,17.0,12.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
460,Papula,460,15,9.0,16.0,9.0,6.0,0.0,0.0,18.0,22.0,12.0,22.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
461,Papula,461,15,11.0,13.0,3.0,4.0,0.0,0.0,14.0,17.0,8.0,11.0,0.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0
462,Papula,462,16,11.0,16.0,4.0,2.0,0.0,0.0,15.0,18.0,3.0,24.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0
463,Papula,463,16,5.0,15.0,3.0,6.0,0.0,0.0,8.0,21.0,6.0,17.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
464,Papula,464,16,10.0,18.0,11.0,5.0,0.0,0.0,21.0,23.0,3.0,25.0,2.0,8.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0
465,Papula,465,16,6.0,17.0,3.0,1.0,0.0,0.0,9.0,18.0,1.0,10.0,0.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
466,Papula,466,17,8.0,14.0,6.0,8.0,0.0,0.0,14.0,22.0,23.0,8.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
467,Papula,467,17,11.0,17.0,5.0,6.0,0.0,0.0,16.0,23.0,9.0,20.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
468,Papula,468,17,9.0,18.0,3.0,9.0,0.0,0.0,12.0,27.0,25.0,9.0,0.0,2.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0
469,Papula,469,18,11.0,14.0,3.0,5.0,0.0,0.0,14.0,19.0,11.0,18.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
470,Papula,470,18,12.0,22.0,4.0,13.0,0.0,0.0,16.0,35.0,6.0,25.0,0.0,18.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
471,Papula,471,18,11.0,13.0,6.0,12.0,0.0,0.0,17.0,25.0,15.0,6.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
472,Papula,472,19,11.0,9.0,9.0,13.0,0.0,0.0,20.0,22.0,10.0,18.0,1.0,8.0,2.0,3.0,0.0,8.0,0.0,0.0,0.0
473,Papula,473,21,14.0,14.0,12.0,6.0,0.0,0.0,26.0,20.0,0.0,25.0,0.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
474,Papula,474,22,7.0,12.0,9.0,8.0,0.0,0.0,16.0,20.0,9.0,4.0,7.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
